
 alpha             beta            gamma           k       noise           iteration                       D1_rel          D2_rel         Boudnary_1       Boundary_2 
 1.0e-02 	 & 1.0e-04 	 & 1.0e-02 	 & 20 	 & 0.300 	 & 253                       	 & +0.529 	 & -0.017 	 & +0.072 	 & +0.112 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e-02 	 & 20 	 & 0.975 	 & 282                       	 & +1.149 	 & -0.353 	 & +0.467 	 & +0.306 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+00 	 & 5 	 & 0.000 	 & 420                       	 & -0.020 	 & +0.056 	 & +0.098 	 & +0.107 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+00 	 & 5 	 & 0.300 	 & 524                       	 & -0.006 	 & +0.059 	 & +0.099 	 & +0.110 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+00 	 & 5 	 & 0.975 	 & 653                       	 & +0.135 	 & -0.012 	 & +0.118 	 & +0.134 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+00 	 & 10 	 & 0.000 	 & 195                       	 & -0.018 	 & +0.025 	 & +0.022 	 & +0.024 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+00 	 & 10 	 & 0.300 	 & 277                       	 & -0.002 	 & +0.022 	 & +0.025 	 & +0.030 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+00 	 & 10 	 & 0.975 	 & 535                       	 & +0.244 	 & -0.090 	 & +0.047 	 & +0.078 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+00 	 & 20 	 & 0.000 	 & 483                       	 & +0.441 	 & +0.065 	 & +0.009 	 & +0.044 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+00 	 & 20 	 & 0.300 	 & 474                       	 & +0.508 	 & -0.005 	 & +0.014 	 & +0.061 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+00 	 & 20 	 & 0.975 	 & 679                       	 & +1.670 	 & -0.266 	 & +0.099 	 & +0.208 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+02 	 & 5 	 & 0.000 	 & 2001                       	 & -0.024 	 & +0.064 	 & +0.096 	 & +0.106 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+02 	 & 5 	 & 0.300 	 & 2001                       	 & -0.014 	 & +0.056 	 & +0.096 	 & +0.106 \\ 
 1.0e-02 	 & 1.0e-04 	 & 1.0e+02 	 & 5 	 & 0.975 	 & 2001                       	 & +0.076 	 & +0.020 	 & +0.098 	 & +0.110 \\ 
 1.0e-02 	 & 1.0e-02 	 & 0.0e+00 	 & 5 	 & 0.000 	 & 94                       	 & -0.022 	 & +0.056 	 & +0.098 	 & +0.107 \\ 
 1.0e-02 	 & 1.0e-02 	 & 0.0e+00 	 & 5 	 & 0.300 	 & 83                       	 & -0.004 	 & +0.041 	 & +0.102 	 & +0.111 \\ 
 1.0e-02 	 & 1.0e-02 	 & 0.0e+00 	 & 5 	 & 0.975 	 & 98                       	 & +0.122 	 & +0.013 	 & +0.141 	 & +0.141 \\ 
 1.0e-02 	 & 1.0e-02 	 & 0.0e+00 	 & 10 	 & 0.000 	 & 78                       	 & -0.020 	 & +0.024 	 & +0.022 	 & +0.025 \\ 
 1.0e-02 	 & 1.0e-02 	 & 0.0e+00 	 & 10 	 & 0.300 	 & 44                       	 & -0.001 	 & +0.020 	 & +0.029 	 & +0.030 \\ 
 1.0e-02 	 & 1.0e-02 	 & 0.0e+00 	 & 10 	 & 0.975 	 & 153                       	 & +0.243 	 & -0.054 	 & +0.094 	 & +0.087 \\ 
 1.0e-02 	 & 1.0e-02 	 & 0.0e+00 	 & 20 	 & 0.000 	 & 182                       	 & +0.128 	 & +0.030 	 & +0.008 	 & +0.017 \\ 
 1.0e-02 	 & 1.0e-02 	 & 0.0e+00 	 & 20 	 & 0.300 	 & 221                       	 & +0.192 	 & -0.045 	 & +0.042 	 & +0.030 \\ 
 1.0e-02 	 & 1.0e-02 	 & 0.0e+00 	 & 20 	 & 0.975 	 & 197                       	 & +0.968 	 & -0.285 	 & +0.313 	 & +0.136 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e-02 	 & 5 	 & 0.000 	 & 44                       	 & -0.023 	 & +0.056 	 & +0.098 	 & +0.107 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e-02 	 & 5 	 & 0.300 	 & 74                       	 & -0.007 	 & +0.055 	 & +0.102 	 & +0.111 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e-02 	 & 5 	 & 0.975 	 & 114                       	 & +0.162 	 & -0.058 	 & +0.140 	 & +0.140 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e-02 	 & 10 	 & 0.000 	 & 44                       	 & -0.020 	 & +0.025 	 & +0.022 	 & +0.025 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e-02 	 & 10 	 & 0.300 	 & 44                       	 & -0.004 	 & +0.011 	 & +0.029 	 & +0.030 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e-02 	 & 10 	 & 0.975 	 & 128                       	 & +0.268 	 & -0.095 	 & +0.093 	 & +0.086 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e-02 	 & 20 	 & 0.000 	 & 301                       	 & +0.131 	 & +0.030 	 & +0.007 	 & +0.016 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e-02 	 & 20 	 & 0.300 	 & 321                       	 & +0.201 	 & -0.051 	 & +0.034 	 & +0.032 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e-02 	 & 20 	 & 0.975 	 & 204                       	 & +1.037 	 & -0.281 	 & +0.242 	 & +0.132 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e+00 	 & 5 	 & 0.000 	 & 482                       	 & -0.020 	 & +0.056 	 & +0.098 	 & +0.107 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e+00 	 & 5 	 & 0.300 	 & 460                       	 & -0.009 	 & +0.051 	 & +0.099 	 & +0.110 \\ 
 1.0e-02 	 & 1.0e-02 	 & 1.0e+00 	 & 5 	 & 0.975 	 & 780                       	 & +0.134 	 & -0.010 	 & +0.118 	 & +0.134 \\ 
 1.0e-02 	 & 1.0e+01 	 & 1.0e-02 	 & 5 	 & 0.300 	 & 74                       	 & +0.314 	 & +0.030 	 & +0.088 	 & +0.085 \\ 
 1.0e-02 	 & 1.0e+01 	 & 1.0e-02 	 & 20 	 & 0.975 	 & 127                       	 & +0.486 	 & -0.074 	 & +0.021 	 & +0.024 \\ 
 1.0e-02 	 & 1.0e+01 	 & 1.0e+00 	 & 20 	 & 0.300 	 & 175                       	 & +0.182 	 & -0.005 	 & +0.010 	 & +0.014 \\ 
 1.0e-02 	 & 1.0e+02 	 & 0.0e+00 	 & 20 	 & 0.300 	 & 259                       	 & +0.429 	 & -0.013 	 & +0.032 	 & +0.038 \\ 
 1.0e-02 	 & 1.0e+02 	 & 1.0e+02 	 & 5 	 & 0.975 	 & 2001                       	 & +2.773 	 & +0.026 	 & +0.060 	 & +0.054 \\ 
 
